ЗНП,Вагон №,Накладная №
58,52890191,ЭЛ916107
34,52890241,20276517
34,52890241,10025337
11,52890258,20246674
5,52890373,ЭЛ769834
5,52890373,ЭЛ776285
24,52890373,ЭЛ789796
24,52890373,ЭЛ797719
24,52890373,ЭЛ896440
58,52890373,ЭЛ909580
58,52890373,ЭЛ922306
16,52890399,ЭЛ795990
16,52890399,ЭЛ821350
16,52890399,ЭЛ861499
16,52890399,ЭЛ938222
31,52890407,ЭЛ937242
31,52890407,ЭЛ944934
58,52890407,ЭЛ951110
58,52890407,ЭЛ966491
31,52890415,ЭЛ924391
31,52890415,ЭЛ930570
16,52890456,ЭЛ795990
16,52890456,ЭЛ821350
16,52890456,ЭЛ861499
16,52890456,ЭЛ938222
50,52890621,ЭЛ897967
50,52890621,ЭЛ903662
46,52890647,20344494
46,52890647,10045743
47,52890654,20327856
47,52890654,10041854
5,52890662,ЭЛ778563
5,52890662,ЭЛ787305
24,52890662,ЭЛ799841
24,52890662,ЭЛ811419
11,52890670,20242333
5,52890688,ЭЛ777453
5,52890688,ЭЛ783457
5,52890688,ЭЛ885426
31,52890688,ЭЛ891945
31,52890688,ЭЛ900608
58,52890688,ЭЛ914428
58,52890688,ЭЛ926547
49,52890688,ЭЛ969308
58,52890761,ЭЛ917624
58,52890761,ЭЛ931161
46,52891058,20362449
50,52891082,ЭЛ890005
50,52891082,ЭЛ895607
31,52891108,ЭЛ928663
31,52891108,ЭЛ938675
58,52891108,ЭЛ946668
58,52891108,ЭЛ957982
49,52891108,ЭЛ967399
31,52891173,ЭЛ926715
31,52891173,ЭЛ934847
58,52891173,ЭЛ943763
58,52891173,ЭЛ961158
31,52891207,ЭЛ916649
31,52891207,ЭЛ923357
58,52891207,ЭЛ930921
58,52891207,ЭЛ948215
31,52891215,ЭЛ898208
31,52891215,ЭЛ904598
58,52891215,ЭЛ924456
31,52891272,ЭЛ949368
77,52891322,20353977
31,52891355,ЭЛ898208
31,52891355,ЭЛ904598
58,52891355,ЭЛ928889
58,52891355,ЭЛ950684
31,52891405,ЭЛ916649
31,52891405,ЭЛ923357
58,52891405,ЭЛ930921
58,52891405,ЭЛ948215
24,52891454,ЭЛ767911
24,52891454,ЭЛ774855
31,52891579,ЭЛ921418
31,52891579,ЭЛ926700
58,52891579,ЭЛ937814
58,52891579,ЭЛ950690
5,52891637,ЭЛ798219
5,52891637,ЭЛ804963
31,52891652,ЭЛ919930
31,52891652,ЭЛ925066
77,52891652,20346921
77,52891850,20361678
5,53082301,ЭЛ818854
5,53082301,ЭЛ826672
24,53082301,ЭЛ841071
24,53082301,ЭЛ854043
31,53153581,ЭЛ880741
31,53153581,ЭЛ890996
58,53153581,ЭЛ898181
58,53153581,ЭЛ916038
17,53418802,ЭЛ797377
17,53418802,ЭЛ803425
17,53418802,ЭЛ825715
17,53418802,ЭЛ830624
24,53418802,ЭЛ856800
24,53418802,ЭЛ874146
43,53418802,ЭЛ886383
43,53418802,ЭЛ965548
19,53419040,ЭЛ823975
19,53419040,ЭЛ844479
34,53419040,20291138
34,53419040,10028762
74,53419040,ЭЛ941999
19,53419271,ЭЛ798448
19,53419271,ЭЛ820900
26,53419271,20279142
26,53419271,10025571
46,53419271,20303360
46,53419271,10034556
29,53419313,10279457
36,53419313,10298871
24,53419446,ЭЛ795510
24,53419446,ЭЛ805152
24,53419446,ЭЛ861706
24,53420980,ЭЛ778279
24,53420980,ЭЛ791880
29,53421095,10279454
29,53421095,37260706
5,53421111,ЭЛ812095
5,53421111,ЭЛ817754
24,53421111,ЭЛ826820
24,53421111,ЭЛ838135
5,53421152,ЭЛ774053
5,53421152,ЭЛ781619
41,53421210,ЭЛ902241
41,53421210,ЭЛ929999
58,53421319,ЭЛ921232
58,53421319,ЭЛ943154
17,53421509,ЭЛ854446
17,53421509,ЭЛ863405
58,53421681,ЭЛ872228
58,53421681,ЭЛ879827
58,53425625,ЭЛ904871
58,53425625,ЭЛ922365
50,53425724,ЭЛ890005
50,53425724,ЭЛ895628
57,53425799,20294931
57,53425799,10029072
5,53425872,ЭЛ789198
5,53425872,ЭЛ795701
29,53426045,10279454
29,53426045,37260706
5,53426169,ЭЛ778563
5,53426169,ЭЛ787305
24,53426169,ЭЛ802207
24,53426169,ЭЛ811419
5,53426185,ЭЛ816011
5,53426185,ЭЛ823521
24,53426185,ЭЛ835217
24,53426185,ЭЛ847327
31,53426185,ЭЛ891945
31,53426185,ЭЛ900608
58,53426185,ЭЛ915987
58,53426185,ЭЛ927665
5,53426243,ЭЛ778563
5,53426243,ЭЛ787305
24,53426243,ЭЛ799841
24,53426243,ЭЛ813396
24,53426243,ЭЛ883183
31,53426268,ЭЛ898208
31,53426268,ЭЛ904598
58,53426268,ЭЛ924456
58,53426268,ЭЛ943147
34,53426292,20276522
34,53426292,10025337
24,53430450,ЭЛ863648
24,53430450,ЭЛ888258
5,53430674,ЭЛ812095
5,53430674,ЭЛ817754
24,53430674,ЭЛ831110
24,53430674,ЭЛ840314
5,53430732,ЭЛ812095
5,53430732,ЭЛ817754
24,53430732,ЭЛ831110
24,53430732,ЭЛ840314
5,53430856,ЭЛ812095
5,53430856,ЭЛ817754
24,53430856,ЭЛ831110
24,53430856,ЭЛ840314
77,53430898,20323722
9,53430906,20276584
9,53430906,35256484
24,53431003,ЭЛ782587
24,53431003,ЭЛ788453
41,53431060,ЭЛ960090
5,53431078,ЭЛ789198
5,53431078,ЭЛ795701
5,53431086,ЭЛ812095
5,53431086,ЭЛ817754
24,53431086,ЭЛ826820
24,53431086,ЭЛ838135
5,53431102,ЭЛ802619
5,53431102,ЭЛ811199
24,53431102,ЭЛ818424
24,53431102,ЭЛ825304
28,53431110,ЭЛ843673
28,53431110,ЭЛ856485
5,53431128,ЭЛ816011
5,53431128,ЭЛ823521
24,53431128,ЭЛ835217
24,53431128,ЭЛ847327
31,53431128,ЭЛ916649
31,53431128,ЭЛ923357
58,53431128,ЭЛ930921
58,53431128,ЭЛ948215
58,53431169,ЭЛ869801
58,53431169,ЭЛ877352
5,53431235,ЭЛ802619
5,53431235,ЭЛ811199
24,53431235,ЭЛ818424
24,53431235,ЭЛ825304
34,53431235,20274996
34,53431235,10024244
77,53431268,20350624
5,53431276,ЭЛ830513
5,53431276,ЭЛ836777
24,53431276,ЭЛ846301
24,53431276,ЭЛ859904
19,53431292,ЭЛ808707
19,53431292,ЭЛ826241
31,53431318,ЭЛ921418
31,53431318,ЭЛ926700
58,53431318,ЭЛ933541
58,53431318,ЭЛ950199
26,53431359,20287089
26,53431359,10027248
9,53431367,20251522
9,53431367,35248517
31,53442653,ЭЛ880741
31,53442653,ЭЛ890996
58,53442653,ЭЛ897489
58,53442653,ЭЛ916062
29,53442687,10279454
29,53442687,37260706
31,53442703,ЭЛ937242
31,53442703,ЭЛ944934
58,53442703,ЭЛ949616
58,53442703,ЭЛ965663
31,53442729,ЭЛ877968
31,53442729,ЭЛ883012
57,53442752,20293335
57,53442752,10029064
76,53442844,20344546
5,53442851,ЭЛ774053
5,53442851,ЭЛ781619
5,53442885,ЭЛ830513
5,53442885,ЭЛ836777
24,53442885,ЭЛ846301
24,53442885,ЭЛ859840
24,53442885,ЭЛ962974
5,53442901,ЭЛ800959
5,53442901,ЭЛ809817
5,53442901,ЭЛ837824
29,53442901,10287638
29,53442901,37354613
31,53442919,ЭЛ891945
31,53442919,ЭЛ900608
58,53442919,ЭЛ915987
58,53442919,ЭЛ927665
5,53443040,ЭЛ827883
5,53443040,ЭЛ834234
24,53443040,ЭЛ844870
24,53443040,ЭЛ857977
5,53443065,ЭЛ769834
5,53443065,ЭЛ776285
24,53443065,ЭЛ788254
24,53443065,ЭЛ794639
62,53443081,20345188
47,53443131,20329357
47,53443131,10043389
5,53443156,ЭЛ802619
5,53443156,ЭЛ811199
24,53443156,ЭЛ818424
24,53443156,ЭЛ825304
5,53443180,ЭЛ778563
5,53443180,ЭЛ787305
24,53443180,ЭЛ802207
24,53443180,ЭЛ813396
5,53443214,ЭЛ774053
5,53443214,ЭЛ781619
24,53443222,ЭЛ766964
24,53443222,ЭЛ772511
5,53443230,ЭЛ769834
5,53443230,ЭЛ776285
24,53443230,ЭЛ788254
24,53443230,ЭЛ794639
31,53443248,ЭЛ928663
31,53443248,ЭЛ938675
58,53443248,ЭЛ946668
58,53443248,ЭЛ957938
49,53443248,ЭЛ968600
24,53443297,ЭЛ778279
24,53443297,ЭЛ791844
16,53444337,ЭЛ798506
16,53444337,ЭЛ827257
16,53444337,ЭЛ861485
16,53444337,ЭЛ934287
5,53444360,ЭЛ830513
5,53444360,ЭЛ836777
24,53444360,ЭЛ846301
24,53444360,ЭЛ859904
58,53444402,ЭЛ907877
31,53444519,ЭЛ921418
31,53444519,ЭЛ926700
58,53444519,ЭЛ937814
58,53444519,ЭЛ950690
31,53444527,ЭЛ877968
31,53444527,ЭЛ883012
31,53444535,ЭЛ880741
31,53444535,ЭЛ890996
58,53444535,ЭЛ897489
58,53444535,ЭЛ911741
47,53444535,20325887
47,53444535,10040764
5,53444550,ЭЛ800959
5,53444550,ЭЛ809817
77,53452025,20358677
25,53452116,20248449
25,53452116,10020445
25,53452140,20248449
25,53452140,10020541
25,53452165,20248449
25,53452165,nan
25,53452181,20266741
25,53452181,10022305
77,53452256,20358677
77,53478087,20320777
77,53478087,10039692
25,53478137,20248448
25,53478137,10020541
25,53478194,20248449
25,53478194,10020541
25,53478236,20248449
25,53478236,10020426
25,53478244,20248449
25,53478244,10021583
25,53478616,20248449
25,53478616,10020445
77,53478665,20358677
5,53522983,ЭЛ769834
5,53522983,ЭЛ776285
24,53522983,ЭЛ791838
24,53522983,ЭЛ798826
46,53523031,20344494
46,53523031,10045743
31,53523049,ЭЛ926715
31,53523049,ЭЛ934847
58,53523049,ЭЛ943763
58,53523049,ЭЛ957978
5,53523080,ЭЛ818854
5,53523080,ЭЛ826672
24,53523080,ЭЛ841071
24,53523080,ЭЛ850823
58,53523155,ЭЛ915991
58,53523155,ЭЛ927714
5,53523189,ЭЛ789198
5,53523189,ЭЛ795701
5,53523270,ЭЛ800959
5,53523270,ЭЛ809817
47,53523346,20347453
24,53523379,ЭЛ781893
24,53523379,ЭЛ794635
31,53523486,ЭЛ877968
31,53523486,ЭЛ883012
77,53558482,20323722
77,53558540,20346858
5,53558573,ЭЛ816011
5,53558573,ЭЛ823521
24,53558573,ЭЛ837404
24,53558573,ЭЛ847923
47,53558730,20323221
47,53558730,10040764
34,53558755,20276547
34,53558755,10025337
17,53565784,ЭЛ780318
17,53565784,ЭЛ784114
56,53565784,ЭЛ863053
56,53565784,ЭЛ883051
56,53565784,ЭЛ883992
77,53565784,20320777
77,53565784,10039738
17,53565925,ЭЛ780355
17,53565925,ЭЛ785191
29,53565925,10284021
29,53565925,37326458
36,53565925,10295450
14,53566063,20240004
14,53566063,35157338
14,53566063,ЭЛ814156
25,53566063,20269615
25,53566063,10024050
40,53566063,20314122
40,53566063,35312442
19,53566402,ЭЛ804263
19,53566402,ЭЛ830070
34,53566402,20293640
34,53566402,10030045
17,53566501,ЭЛ780318
17,53566501,ЭЛ784114
29,53566501,10284021
29,53566501,37299623
2,53566501,20287585
2,53566501,00513231
41,53566501,ЭЛ948002
25,53566527,20246441
25,53566527,10020376
41,53566527,ЭЛ922729
41,53566527,ЭЛ943104
77,53572947,20346858
31,53573010,ЭЛ898208
31,53573010,ЭЛ904598
58,53573010,ЭЛ924456
58,53573010,ЭЛ943147
58,53573028,ЭЛ957960
58,53573036,ЭЛ870429
58,53573036,ЭЛ877352
5,53573135,ЭЛ812095
5,53573135,ЭЛ817754
24,53573135,ЭЛ826820
24,53573135,ЭЛ835954
29,53573143,10287643
29,53573143,37354613
31,53573150,ЭЛ880741
31,53573150,ЭЛ890996
58,53573150,ЭЛ898180
58,53573150,ЭЛ924189
29,53573168,10279457
29,53573168,37260709
74,53576542,ЭЛ938085
34,53576955,20298023
40,53576971,20300052
40,53576971,35285862
40,53576971,20342552
17,53577201,ЭЛ780355
17,53577201,ЭЛ784102
29,53577201,10284021
29,53577201,37320424
35,53577201,ЭЛ893748
35,53577201,ЭЛ934425
35,53577201,ЭЛ960027
19,53591483,ЭЛ808707
19,53591483,ЭЛ826229
26,53591483,20281681
26,53591483,10026746
52,53591483,ЭЛ890791
52,53591483,ЭЛ951015
17,53591525,ЭЛ780318
17,53591525,ЭЛ784121
17,53591525,ЭЛ808032
17,53591525,ЭЛ888538
14,53591616,20237402
14,53591616,35138035
12,53591616,ЭЛ842581
12,53591616,ЭЛ879045
12,53591616,ЭЛ906924
17,53591681,ЭЛ797414
17,53591681,ЭЛ803425
17,53591681,ЭЛ825715
17,53591681,ЭЛ830624
24,53591681,ЭЛ856800
24,53591681,ЭЛ871328
43,53591681,ЭЛ886383
43,53591681,ЭЛ968104
40,53591772,20300039
40,53591772,35285863
40,53591772,20342584
24,53592267,ЭЛ795510
24,53592267,ЭЛ805152
26,53592267,20267897
26,53592267,10022884
41,53592267,ЭЛ869468
41,53592267,ЭЛ882741
42,53592267,ЭЛ901500
42,53592267,ЭЛ965885
14,53592622,20257928
14,53592622,35196325
38,53592622,ЭЛ883972
38,53592622,ЭЛ935587
25,53592648,20246441
25,53592648,10020281
41,53592648,ЭЛ934683
41,53592648,ЭЛ953514
29,53592903,10279454
29,53592903,37260722
1,53592903,ЭЛ835188
1,53592903,ЭЛ858605
58,53592903,ЭЛ891974
58,53592903,ЭЛ900776
40,53592903,20333326
40,53592903,35346779
40,53593000,20299976
40,53593000,35285864
40,53593000,20342547
34,53593026,20295368
34,53593026,10030328
19,53593034,ЭЛ774251
19,53593034,ЭЛ795170
29,53593034,10284029
29,53593034,37299623
1,53593034,ЭЛ851357
1,53593034,ЭЛ878587
77,53593034,20320777
77,53593034,10039730
25,53604575,20248449
25,53604575,10020541
25,53604633,20248448
25,53604633,10020541
77,53604716,20320776
77,53604716,10037814
25,53605135,20248449
25,53605135,10020426
25,53605689,20266741
25,53605689,nan
77,53621231,20358677
25,53727178,20266741
25,53727178,10022305
25,53727525,20266741
25,53727525,10022305
29,53728465,10279454
29,53728465,37260549
25,53728499,20266741
25,53728499,10023353
25,53728838,20266741
25,53728838,10023353
58,53814273,ЭЛ891974
58,53814273,ЭЛ916029
24,53814505,ЭЛ781893
24,53814505,ЭЛ794635
5,53814521,ЭЛ816011
5,53814521,ЭЛ823521
24,53814521,ЭЛ835217
24,53814521,ЭЛ847327
31,53814521,ЭЛ891945
31,53814521,ЭЛ900608
58,53814521,ЭЛ915987
58,53814521,ЭЛ927665
46,53815064,20344494
46,53815064,10045971
31,53815148,ЭЛ937242
31,53815148,ЭЛ944934
58,53815148,ЭЛ951110
58,53815148,ЭЛ966491
58,53815254,ЭЛ891974
58,53815254,ЭЛ916029
5,53815262,ЭЛ798219
5,53815262,ЭЛ804963
5,53815270,ЭЛ798219
5,53815270,ЭЛ804963
31,53815304,ЭЛ891945
31,53815304,ЭЛ900608
58,53815304,ЭЛ914428
58,53815304,ЭЛ926547
47,53815304,20360957
31,53815320,ЭЛ926715
31,53815320,ЭЛ934847
58,53815320,ЭЛ943763
58,53815320,ЭЛ957978
83,53815338,20346115
24,53815353,ЭЛ863635
24,53815353,ЭЛ875380
5,53815379,ЭЛ840215
5,53815379,ЭЛ848283
24,53815379,ЭЛ855182
24,53815379,ЭЛ871289
50,53815387,ЭЛ870525
50,53815387,ЭЛ876114
58,53815387,ЭЛ900124
58,53815387,ЭЛ911739
5,53815650,ЭЛ798219
5,53815650,ЭЛ804963
50,53815668,ЭЛ875305
50,53815668,ЭЛ885646
26,53816211,20287089
26,53816211,10027248
26,53816211,ЭЛ952664
31,53816229,ЭЛ877968
31,53816229,ЭЛ883012
77,53816245,20323722
12,53816351,ЭЛ766711
12,53816351,ЭЛ792050
24,53816385,ЭЛ847776
24,53816385,ЭЛ864900
50,53816385,ЭЛ875313
50,53816385,ЭЛ885663
58,53816393,ЭЛ959913
49,53817003,ЭЛ897131
49,53817003,ЭЛ912060
29,53817011,10279454
29,53817011,37260706
24,53817045,ЭЛ781894
24,53817045,ЭЛ787528
31,53817052,ЭЛ877968
31,53817052,ЭЛ883012
34,53817060,20295659
34,53817060,10029546
58,53817078,ЭЛ904871
58,53817078,ЭЛ920571
5,53817201,ЭЛ827883
5,53817201,ЭЛ834234
24,53817201,ЭЛ844870
24,53817201,ЭЛ857977
5,53817219,ЭЛ840215
5,53817219,ЭЛ848283
24,53817219,ЭЛ859001
24,53817219,ЭЛ875380
24,53817219,ЭЛ875967
19,53817359,ЭЛ771949
19,53817359,ЭЛ784532
5,53817573,ЭЛ789198
5,53817573,ЭЛ795701
31,53823621,ЭЛ941412
31,53823621,ЭЛ950025
58,53823621,ЭЛ954891
57,53823639,20293385
57,53823639,10028935
31,53823662,ЭЛ941412
31,53823662,ЭЛ950025
58,53823662,ЭЛ954891
77,54040860,20358677
77,54041348,20358677
58,54042726,ЭЛ904871
58,54042726,ЭЛ922365
47,54042759,20323221
47,54042759,10040764
31,54042775,ЭЛ891945
31,54042775,ЭЛ900608
58,54042775,ЭЛ914428
58,54042775,ЭЛ926547
47,54042775,20360957
24,54043005,ЭЛ778279
24,54043005,ЭЛ792950
24,54043005,ЭЛ887101
41,54043005,ЭЛ902241
41,54043005,ЭЛ929999
24,54043021,ЭЛ767911
24,54043021,ЭЛ775880
58,54043039,ЭЛ904871
58,54043039,ЭЛ920571
58,54043054,ЭЛ957933
34,54043443,20276529
34,54043443,10025337
24,54043468,ЭЛ778279
24,54043468,ЭЛ791844
24,54043468,ЭЛ887101
41,54043468,ЭЛ902241
41,54043468,ЭЛ926507
19,54043484,ЭЛ786654
19,54043484,ЭЛ801854
5,54043567,ЭЛ800959
5,54043567,ЭЛ809817
29,54043567,10287638
29,54043567,37354613
24,54043583,ЭЛ863648
24,54043583,ЭЛ888258
31,54043617,ЭЛ921418
31,54043617,ЭЛ926700
58,54043617,ЭЛ937814
58,54043617,ЭЛ950690
50,54043625,ЭЛ870525
50,54043625,ЭЛ876114
58,54043625,ЭЛ900124
58,54043625,ЭЛ916107
47,54043625,20328235
47,54043625,10042665
28,54043740,ЭЛ839889
28,54043740,ЭЛ864278
31,54043757,ЭЛ886643
31,54043757,ЭЛ894859
58,54043765,ЭЛ909580
58,54043765,ЭЛ922306
31,54043823,ЭЛ941412
31,54043823,ЭЛ950025
58,54043823,ЭЛ954891
5,54043849,ЭЛ778563
5,54043849,ЭЛ787305
24,54043849,ЭЛ802207
24,54043849,ЭЛ813396
31,54154869,ЭЛ928663
31,54154869,ЭЛ938675
58,54154869,ЭЛ946668
58,54154869,ЭЛ957982
49,54154869,ЭЛ967399
58,54154877,ЭЛ957933
52,54154901,ЭЛ932220
5,54154943,ЭЛ840215
5,54154943,ЭЛ848283
24,54154943,ЭЛ859001
24,54154943,ЭЛ875967
24,54154943,ЭЛ875380
5,54154968,ЭЛ818854
5,54154968,ЭЛ826672
24,54154968,ЭЛ841071
24,54154968,ЭЛ854043
5,54155023,ЭЛ789198
5,54155023,ЭЛ795701
47,54155049,20327856
47,54155049,10042665
29,54155056,10287638
29,54155056,37359821
26,54155064,20287089
26,54155064,10027249
5,54155072,ЭЛ778563
5,54155072,ЭЛ787305
24,54155072,ЭЛ802207
24,54155072,ЭЛ814723
31,54155205,ЭЛ937242
31,54155205,ЭЛ944934
58,54155205,ЭЛ951110
58,54155205,ЭЛ966491
9,54155270,20286159
9,54155270,35286422
58,54155312,ЭЛ907881
58,54155312,ЭЛ922306
5,54155353,ЭЛ827883
5,54155353,ЭЛ834234
24,54155353,ЭЛ842425
24,54155353,ЭЛ856652
34,54155353,20293474
34,54155353,10028453
50,54622790,ЭЛ870525
50,54622790,ЭЛ876114
58,54622790,ЭЛ900124
58,54622790,ЭЛ916107
47,54622790,20328235
47,54622790,10042665
5,54622832,ЭЛ812095
5,54622832,ЭЛ817754
24,54622832,ЭЛ826820
24,54622832,ЭЛ838135
58,54710181,ЭЛ891974
58,54710181,ЭЛ905264
52,54710207,ЭЛ959253
29,54710314,10287643
29,54710314,37359821
24,54710371,ЭЛ766964
24,54710371,ЭЛ772511
31,54740402,ЭЛ921418
31,54740402,ЭЛ926700
58,54740402,ЭЛ933541
58,54740402,ЭЛ950199
5,54740444,ЭЛ800959
5,54740444,ЭЛ809817
31,54785951,ЭЛ880741
31,54785951,ЭЛ890996
58,54785951,ЭЛ897489
58,54785951,ЭЛ911741
47,54785951,20325887
47,54785951,10040764
31,54786330,ЭЛ926715
31,54786330,ЭЛ934847
58,54786330,ЭЛ943776
58,54786330,ЭЛ953804
5,54786439,ЭЛ769834
5,54786439,ЭЛ776285
24,54786439,ЭЛ789796
24,54786439,ЭЛ797719
24,54786439,ЭЛ882102
58,54786439,ЭЛ891974
58,54786439,ЭЛ905264
5,54786447,ЭЛ827883
5,54786447,ЭЛ834234
24,54786447,ЭЛ844870
24,54786447,ЭЛ856652
49,54786447,ЭЛ866655
49,54786447,ЭЛ877482
31,54786454,ЭЛ926715
31,54786454,ЭЛ934847
58,54786454,ЭЛ943763
58,54786454,ЭЛ961163
58,54786751,ЭЛ951114
58,54786751,ЭЛ966467
5,54787254,ЭЛ774053
5,54787254,ЭЛ781619
62,54787270,20345170
19,54787312,ЭЛ776974
19,54787312,ЭЛ795165
31,54787353,ЭЛ916649
31,54787353,ЭЛ923357
58,54787353,ЭЛ928895
58,54787353,ЭЛ943992
47,54787353,20347453
77,54788534,20358677
77,54788682,20360002
77,54788724,20358677
77,54789649,20350624
77,54789946,20350624
77,54792239,20360002
77,54794110,20360002
77,55027478,20350624
5,55092100,ЭЛ830513
5,55092100,ЭЛ836777
24,55092100,ЭЛ847776
24,55092100,ЭЛ865871
49,55120927,ЭЛ896534
49,55120927,ЭЛ912060
5,55121040,ЭЛ830513
5,55121040,ЭЛ836777
24,55121040,ЭЛ846301
24,55121040,ЭЛ859840
5,55150270,ЭЛ830513
5,55150270,ЭЛ836777
24,55150270,ЭЛ847776
24,55150270,ЭЛ864900
50,55150270,ЭЛ875313
50,55150270,ЭЛ885663
31,55150296,ЭЛ921418
31,55150296,ЭЛ926700
58,55150296,ЭЛ937814
58,55150296,ЭЛ952686
5,55150346,ЭЛ800959
5,55150346,ЭЛ809817
5,55150353,ЭЛ812095
5,55150353,ЭЛ817754
24,55150353,ЭЛ831110
24,55150353,ЭЛ840314
5,55150429,ЭЛ827883
5,55150429,ЭЛ834234
24,55150429,ЭЛ844870
24,55150429,ЭЛ857977
31,55155139,ЭЛ886643
31,55155139,ЭЛ894859
41,55155188,ЭЛ951612
31,55155246,ЭЛ937242
31,55155246,ЭЛ944934
58,55155246,ЭЛ951110
58,55155246,ЭЛ966491
58,55155378,ЭЛ921232
58,55155378,ЭЛ939383
31,55155444,ЭЛ886643
31,55155444,ЭЛ894859
2,55155477,20287555
2,55155477,00512076
19,55155493,ЭЛ786654
19,55155493,ЭЛ801854
17,55155543,ЭЛ849366
17,55155543,ЭЛ857341
34,55194211,20276577
34,55194211,10025337
58,55194245,ЭЛ891974
58,55194245,ЭЛ916029
57,55194252,20293330
57,55194252,10029974
29,55194427,10279457
29,55194427,37260709
5,55194443,ЭЛ816011
5,55194443,ЭЛ823521
24,55194443,ЭЛ835217
24,55194443,ЭЛ844738
31,55194443,ЭЛ898208
31,55194443,ЭЛ904598
58,55194443,ЭЛ924456
58,55194443,ЭЛ943147
31,55194567,ЭЛ928663
31,55194567,ЭЛ938675
58,55194567,ЭЛ949622
58,55194567,ЭЛ965657
5,55194617,ЭЛ840215
5,55194617,ЭЛ848283
24,55194617,ЭЛ859001
24,55194617,ЭЛ875967
24,55194617,ЭЛ875380
57,55194633,20290281
57,55194633,10028335
57,55194633,ЭЛ926484
52,55194633,ЭЛ966152
57,55194666,20290284
57,55194666,10028335
31,55194674,ЭЛ937242
31,55194674,ЭЛ944934
58,55194674,ЭЛ951110
58,55194674,ЭЛ966491
77,55195275,20350624
77,55195457,20358677
77,55195549,20358677
77,55370621,20358677
31,55389324,ЭЛ937242
31,55389324,ЭЛ944934
58,55389324,ЭЛ951110
58,55389324,ЭЛ966491
5,55389407,ЭЛ789198
5,55389407,ЭЛ795701
17,55389464,ЭЛ849366
17,55389464,ЭЛ854632
58,55389472,ЭЛ897489
58,55389472,ЭЛ911741
31,55389480,ЭЛ916649
31,55389480,ЭЛ923357
58,55389480,ЭЛ930920
58,55389480,ЭЛ950199
64,55389696,20361301
58,55389746,ЭЛ907877
52,55389787,ЭЛ972501
49,55389852,ЭЛ897131
49,55389852,ЭЛ912060
28,55389944,ЭЛ839889
28,55389944,ЭЛ864278
31,55390116,ЭЛ877968
31,55390116,ЭЛ883012
5,55390132,ЭЛ816011
5,55390132,ЭЛ823521
5,55390132,ЭЛ883359
5,55390165,ЭЛ818854
5,55390165,ЭЛ826672
24,55390165,ЭЛ842425
24,55390165,ЭЛ856652
49,55390165,ЭЛ897136
49,55390165,ЭЛ912060
5,55390181,ЭЛ812095
5,55390181,ЭЛ817754
24,55390181,ЭЛ831110
24,55390181,ЭЛ840314
64,55390249,20361190
64,55549851,20361285
58,55549885,ЭЛ869801
58,55549885,ЭЛ877352
5,55550776,ЭЛ827883
5,55550776,ЭЛ834234
24,55550776,ЭЛ844870
24,55550776,ЭЛ857977
58,55551238,ЭЛ904871
58,55551238,ЭЛ922365
58,55551543,ЭЛ872228
58,55551543,ЭЛ879827
58,55551550,ЭЛ872228
58,55551550,ЭЛ882117
5,55552459,ЭЛ818854
5,55552459,ЭЛ826672
24,55552459,ЭЛ841071
24,55552459,ЭЛ854043
16,55552715,ЭЛ861527
16,55552715,ЭЛ878617
52,55552715,ЭЛ894110
52,55552715,ЭЛ944038
24,55552731,ЭЛ782587
24,55552731,ЭЛ788453
16,55558639,ЭЛ777585
16,55558639,ЭЛ821350
16,55558639,ЭЛ861499
16,55558639,ЭЛ938222
31,55558647,ЭЛ891945
31,55558647,ЭЛ900608
58,55558647,ЭЛ914428
58,55558647,ЭЛ926547
47,55558647,20360957
57,55558811,20293391
57,55558811,10029067
28,55561039,ЭЛ839889
28,55561039,ЭЛ864278
26,55561054,20287089
26,55561054,10027255
47,55561054,20329364
47,55561054,10043389
52,55561070,ЭЛ935258
24,55561450,ЭЛ847776
24,55561450,ЭЛ865871
5,55561823,ЭЛ830513
5,55561823,ЭЛ836777
24,55561823,ЭЛ847776
24,55561823,ЭЛ865871
58,55562011,ЭЛ921232
58,55562011,ЭЛ939383
58,55562714,ЭЛ870441
58,55562714,ЭЛ888227
31,55563464,ЭЛ898208
31,55563464,ЭЛ904598
58,55563464,ЭЛ928889
58,55563464,ЭЛ950684
5,55564058,ЭЛ778563
5,55564058,ЭЛ787305
24,55564058,ЭЛ802207
24,55564058,ЭЛ813396
5,55564108,ЭЛ830513
5,55564108,ЭЛ836777
24,55564108,ЭЛ846301
24,55564108,ЭЛ859840
5,55564355,ЭЛ802619
5,55564355,ЭЛ811199
24,55564355,ЭЛ817746
24,55564355,ЭЛ824406
24,55564355,ЭЛ930568
98,55564355,ЭЛ969945
